Zp,Zs,LR,MR,VpVs,label
5465.0742,2770.0244,14.520999999999999,7.672999999999999,1.9729,1
5430.8213,2751.5825,14.3514,7.5712,1.9737,1
5384.0654,2729.95,14.0829,7.4526,1.9722,1
5439.6807,2765.4478,14.2947,7.6477,1.9669999999999999,1
5528.3931,2821.6145,14.6401,7.9616,1.9593,1
5562.8862,2851.2781,14.6861,8.1298,1.9509999999999998,1
5607.7056,2886.0464,14.7878,8.3293,1.943,1
5675.7954,2929.783,15.0475,8.5838,1.9373,1
5751.0518,2973.5144,15.3912,8.8419,1.9341,1
5797.6011,3000.4839,15.6064,9.003,1.9322,1
5823.5645,3016.9719,15.7097,9.1021,1.9303,1
5846.1479,3033.3098,15.7755,9.201,1.9273,1
5823.9316,3026.4861,15.599,9.1596,1.9243,1
5894.1118,3068.7703,15.9062,9.4177,1.9207,1
5913.8306,3083.2207,15.9609,9.5063,1.9181,1
5900.0967,3078.5549,15.8562,9.4775,1.9165,1
5967.9414,3114.3733,16.2183,9.6997,1.9163,1
6064.7593,3163.1377,16.7713,10.0059,1.9173,1
5994.7549,3122.4001,16.4394,9.7503,1.9199,1
5928.7388,3082.9031,16.1414,9.5045,1.9231,1
5873.2729,3045.4285,15.9461,9.275,1.9286,1
5792.1968,2989.5483,15.6748,8.9382,1.9375,1
5729.2305,2938.7754,15.5509,8.6369,1.9496,1
5614.8154,2858.8213,15.181,8.175,1.9641,1
5512.4731,2786.4531,14.8586,7.7652,1.9784,1
5454.4126,2740.4622,14.7301,7.5105,1.9904,1
5328.855,2666.6997,14.177,7.1134,1.9983,1
5244.7676,2619.2798,13.7864,6.8607,2.0024,1
5183.7729,2586.7715,13.4895,6.6918,2.004,1
5125.7031,2558.2097,13.1842,6.5445,2.0036,1
5134.3311,2565.446,13.1985,6.5817,2.0013,1
5193.2031,2598.9214,13.460999999999999,6.7548,1.9982,1
5231.9404,2622.5371,13.6178,6.8777,1.995,1
5276.6958,2649.6033,13.8032,7.0209,1.9915,1
5318.7847,2674.2449,13.9863,7.1516,1.9889,1
5285.2422,2658.3953,13.8005,7.0675,1.9881,1
5219.0508,2623.1606,13.4768,6.8812,1.9896,1
5187.6846,2603.3052,13.3577,6.7772,1.9927,1
5191.3457,2600.7253,13.4226,6.7638,1.9961,1
5200.8672,2602.425,13.5038,6.7726,1.9985,1
5198.1001,2601.4905,13.4847,6.7678,1.9981,1
5249.8604,2632.4021,13.7037,6.931,1.9944,1
5409.8857,2723.7322,14.4325,7.4219,1.9863,1
5583.2397,2827.6624,15.1818,7.9974,1.9746,1
5713.4023,2912.533,15.6778,8.4845,1.9617,1
5828.1138,2988.1841,16.1086,8.93,1.9504,1
5905.0566,3039.1851,16.3966,9.237,1.943,1
5945.6309,3065.2473,16.5591,9.3957,1.9397,1
5904.8857,3045.821,16.3151,9.2778,1.9387,1
5812.1147,2998.6196,15.7972,8.9917,1.9383,1
5813.2446,2997.5549,15.8234,8.9854,1.9393,1
5833.1528,3002.8794,15.9913,9.0176,1.9425,1
5778.4409,2968.3127,15.7686,8.8109,1.9467,1
5765.9028,2956.2119,15.7673,8.7392,1.9504,1
5755.2529,2947.7788,15.7446,8.6897,1.9524,1
5678.9785,2908.5256,15.3318,8.4595,1.9525,1
5655.4351,2897.8223,15.1892,8.3974,1.9516,1
5658.8672,2899.989,15.203,8.41,1.9513,1
5622.5571,2878.6797,15.0396,8.2868,1.9532,1
5603.937,2865.6072,14.9807,8.2117,1.9556,1
5593.9722,2858.8438,14.9466,8.173,1.9567,1
5572.9395,2850.3843,14.8085,8.1248,1.9552,1
5506.4473,2820.77,14.4075,7.9568,1.9521,1
5540.8335,2841.7424,14.5498,8.0755,1.9498,1
5566.5659,2851.9507,14.7194,8.1336,1.9518,1
5601.48,2861.0754,15.0051,8.1858,1.9578,1
5538.4302,2817.6199,14.7962,7.939,1.9656,1
5398.3804,2739.4639,14.1333,7.5048,1.9706,1
5357.4082,2720.9387,13.8948,7.4035,1.969,1
5473.1768,2788.2947,14.4067,7.7748,1.9629,1
5615.0508,2866.4683,15.095999999999998,8.217,1.9589,1
5697.4751,2910.0583,15.5245,8.4686,1.9579,1
5588.7368,2852.2412,14.964,8.1357,1.9594,1
5488.8022,2796.7615,14.4836,7.8222,1.9626,1
5487.249,2794.5447,14.4909,7.8095,1.9636,1
5558.9858,2831.2588,14.8707,8.0162,1.9634,1
5608.6787,2851.0786,15.2002,8.1287,1.9672,1
5502.3989,2786.4141,14.749,7.7651,1.9748,1
5379.21,2709.8826,14.2495,7.3444,1.9851,1
5235.8047,2625.1833,13.6317,6.8929,1.9945,1
5143.3135,2571.4861,13.2289,6.6129,2.0001,1
5144.7817,2570.5518,13.2534,6.6078,2.0014,1
5237.8271,2619.5608,13.7118,6.8628,1.9995,1
5304.4707,2658.1853,14.0056,7.0661,1.9955,1
5358.6943,2691.6831,14.2254,7.2454,1.9908,1
5448.6172,2743.6091,14.6335,7.5282,1.986,1
5515.7124,2784.7275,14.9138,7.755,1.9807,1
5565.0244,2816.7178,15.1018,7.9341,1.9757,1
5561.8813,2822.7929999999997,14.9984,7.9682,1.9703,1
5586.7891,2846.7439,15.0042,8.1044,1.9626,1
5668.2881,2902.1543,15.2848,8.4235,1.9532,1
5718.9932,2941.2334,15.405,8.651,1.9444,1
5791.2441,2990.4309,15.6538,8.9438,1.9366,1
5884.8784,3049.5347,16.0328,9.3004,1.9298,1
5922.606,3077.7051,16.1327,9.4723,1.9244,1
5882.4463,3060.1187,15.8752,9.3647,1.9223,1
5854.939,3041.3823,15.7804,9.25,1.9251,1
5817.77,3011.5715,15.7075,9.0704,1.9318,1
5737.9883,2958.4905,15.4193,8.7533,1.9395,1
5702.9077,2934.7222,15.298,8.6126,1.9433,1
5711.4038,2943.5112,15.2915,8.6643,1.9403,1
5730.1812,2964.2983,15.2607,8.7873,1.9331,1
5780.9961,3001.8540000000003,15.398,9.0118,1.9258,1
5843.48,3038.9756,15.6757,9.2354,1.9228,1
5840.314,3032.6746,15.7151,9.1975,1.9258,1
5776.2246,2989.3945,15.4919,8.937000000000001,1.9323,1
5712.7832,2945.8320000000003,15.28,8.6783,1.9393,1
5657.0225,2907.3882,15.0962,8.4533,1.9458,1
5610.3105,2875.0715,14.9435,8.2661,1.9514,1
5575.9048,2850.4885,14.8403,8.1256,1.9561,1
5518.4028,2815.7988,14.5956,7.928999999999999,1.9598,1
5473.8896,2790.8276,14.386,7.7887,1.9614,1
5476.4541,2793.2869,14.3867,7.8025,1.9606,1
5505.9473,2811.5024,14.5064,7.9046,1.9584,1
5539.7432,2832.364,14.6444,8.0225,1.9559,1
5597.9229,2865.5928,14.9136,8.2118,1.9535,1
5627.0396,2882.7979,15.0427,8.3106,1.9519,1
5594.7622,2867.1475,14.8603,8.2206,1.9513,1
5599.0698,2870.855,14.8662,8.2419,1.9503,1
5553.9033,2848.7905,14.6146,8.1156,1.9496,1
5571.9385,2859.6223,14.6916,8.1774,1.9485,1
5582.6113,2863.9524,14.7611,8.2022,1.9493,1
5578.7451,2858.7458,14.7776,8.1725,1.9515,1
5615.6597,2874.9543,15.005,8.2654,1.9533,1
5647.7705,2891.6326,15.1743,8.3615,1.9531,1
5629.9404,2888.1155,15.0138,8.3412,1.9493,1
5631.1392,2899.8054,14.892000000000001,8.408999999999999,1.9419,1
5699.0225,2946.9043,15.1104,8.6843,1.9339,1
5738.8945,2972.5259,15.2631,8.8359,1.9306,1
5709.7183,2952.1135,15.1709,8.715,1.9341,1
5651.7886,2911.0923,14.9938,8.4745,1.9415,1
5550.4263,2847.0588,14.5958,8.1058,1.9495,1
5512.4624,2818.1748,14.503,7.9421,1.956,1
5477.2593,2791.7185,14.413,7.7937,1.962,1
5392.7363,2740.1182,14.0653,7.5084,1.9681,1
5352.7026,2713.7576,13.9225,7.3645,1.9724,1
5298.8628,2684.6782,13.6631,7.2076,1.9737,1
5315.9814,2699.2261,13.687999999999999,7.2859,1.9695,1
5437.2104,2775.3559999999998,14.1585,7.7035,1.9591,1
5567.251,2860.842,14.6257,8.1854,1.9461,1
5766.6431,2981.3193,15.4795,8.8906,1.9343,1
5884.5088,3052.4688,15.9927,9.3181,1.9278,1
5908.3447,3066.5703,16.1008,9.4039,1.9267,1
5845.9033,3031.6118,15.7937,9.191,1.9283,1
5802.1011,3007.7634,15.5712,9.0467,1.929,1
5794.9443,3006.3467,15.5051,9.0381,1.9276,1
5782.4048,3002.2188,15.4096,9.0133,1.926,1
5771.5024,2996.7629,15.3491,8.9806,1.9259,1
5821.6484,3021.0508,15.6387,9.127,1.9269999999999998,1
5818.6089,3018.0703,15.6388,9.1088,1.9279,1
5786.4561,3002.1172,15.4578,9.0128,1.9275,1
5840.2593,3033.7197,15.7025,9.2041,1.9251,1
5871.4458,3053.4883,15.8263,9.3238,1.9229,1
5870.6006,3055.0872,15.7968,9.3336,1.9216,1
5859.3911,3050.5867,15.7204,9.3061,1.9207,1
5850.9121,3046.5527,15.6702,9.2815,1.9205,1
5885.7783,3064.9084,15.8555,9.3939,1.9204,1
5939.4702,3093.3162,16.1404,9.5688,1.9201,1
5953.9404,3100.7412,16.2202,9.6146,1.9202,1
5914.2944,3078.3154,16.0272,9.4763,1.9213,1
5885.5088,3061.5298,15.8933,9.373,1.9224,1
5875.7231,3056.0991,15.8447,9.3398,1.9226,1
5876.7969,3057.1592,15.8444,9.3463,1.9223,1
5905.8047,3073.449,15.9865,9.4462,1.9216,1
5919.9346,3082.6868,16.0397,9.503,1.9204,1
5919.251,3083.3682,16.0232,9.5072,1.9197,1
5928.854,3086.5874,16.0973,9.527000000000001,1.9208,1
5917.6919,3076.5632,16.0887,9.4654,1.9235,1
5863.0508,3042.8655,15.8577,9.2595,1.9268,1
5788.9829,2999.6213,15.5173,8.9981,1.9299,1
5758.5049,2980.0291,15.3995,8.8807,1.9324,1
5789.3306,2991.4373,15.619000000000002,8.9487,1.9353,1
5785.5132,2981.3723,15.6949,8.8887,1.9406,1
5732.3418,2943.5581,15.5314,8.6656,1.9475,1
5622.9307,2876.6316,15.0679,8.2757,1.9547,1
5555.6885,2836.2224,14.7774,8.0442,1.9588,1
5578.5801,2850.9888,14.8644,8.1286,1.9567,1
5666.7241,2908.0107,15.1994,8.4581,1.9487,1
5788.0562,2989.2761,15.6297,8.9362,1.9363,1
5837.064,3034.8289,15.6507,9.2104,1.9234,1
5883.7905,3074.491,15.7142,9.4528,1.9138,1
5934.3018,3107.3281,15.9051,9.6556,1.9098,1
5894.3584,3084.0593,15.7206,9.5114,1.9112,1
5881.3916,3070.9827,15.7289,9.431000000000001,1.9152,1
5838.7764,3041.4087,15.5911,9.2504,1.9198,1
5781.9619,3006.6792,15.3509,9.0401,1.923,1
5801.9624,3016.2695,15.4671,9.0979,1.9236,1
5833.9473,3033.4561,15.6313,9.2019,1.9232,1
5779.186,3002.7476,15.366,9.0165,1.9246,1
5775.3125,2997.1206,15.3888,8.9827,1.9269999999999998,1
5803.4131,3008.9067,15.5726,9.0535,1.9287,1
5778.4053,2991.4922,15.4919,8.949,1.9316,1
5736.8682,2967.0039,15.3054,8.8031,1.9336,1
5709.0659,2951.5134,15.1706,8.7114,1.9343,1
5762.1929,2979.6782,15.4459,8.8785,1.9338,1
5760.959,2979.5088,15.4337,8.8775,1.9335,1
5708.0747,2950.6853,15.1691,8.7066,1.9345,1
5739.2061,2967.386,15.3278,8.8054,1.9341,1
5772.7891,2987.4353,15.4756,8.9248,1.9324,1
5817.7451,3015.5171,15.6595,9.0934,1.9293,1
5792.2061,3007.2886,15.4622,9.0438,1.9261,1
5878.7407,3058.1335,15.8556,9.3526,1.9223,1
5896.3032,3071.5061,15.8981,9.4342,1.9197,1
5846.9248,3046.5232,15.6241,9.2814,1.9192,1
5781.2256,3010.7324,15.2938,9.0647,1.9202,1
5780.6992,3007.8701,15.3219,9.0473,1.9219,1
5744.7979,2983.7932,15.1967,8.9032,1.9253,1
5708.7036,2957.699,15.0933,8.7481,1.9301,1
5633.0532,2910.178,14.7934,8.4697,1.9357,1
5579.6221,2876.0325,14.5891,8.2717,1.94,1
5597.2007,2881.679,14.7207,8.3041,1.9423,1
5643.7603,2907.1072,14.9497,8.4514,1.9414,1
5702.8667,2942.8411,15.2023,8.6606,1.9379,1
5703.7588,2949.2659,15.1367,8.6982,1.9340000000000002,1
5675.334,2937.4558,14.9522,8.6287,1.9321,1
5682.4517,2940.9011,14.9925,8.6489,1.9322,1
5766.9683,2983.1655,15.460999999999999,8.9001,1.9332,1
5773.3208,2983.6067,15.5277,8.9022,1.935,1
5691.9688,2938.0344,15.1353,8.6327,1.9373,1
5699.7388,2941.1389,15.1871,8.6507,1.9379,1
5767.835,2977.3306,15.5393,8.8648,1.9373,1
5782.4087,2986.0308,15.6036,8.9164,1.9365,1
5806.6548,2998.8196,15.7319,8.9932,1.9363,1
5868.0308,3027.6519,16.101,9.1669,1.9381,1
5883.0967,3028.8755,16.2626,9.1742,1.9423,1
5826.2588,2991.4705,16.048,8.9496,1.9476,1
5726.0527,2932.9431,15.5846,8.6033,1.9523,1
5592.3652,2859.0571,14.9286,8.176,1.956,1
5533.1753,2822.3242,14.6856,7.9656,1.9605,1
5557.9116,2824.4495,14.9352,7.9777,1.9678,1
5521.8369,2792.968,14.8893,7.8011,1.9771,1
5465.9209,2753.7131,14.7105,7.5832,1.9849,1
5406.2686,2716.9692,14.4644,7.3823,1.9898,1
5364.9404,2692.7837,14.2805,7.2511,1.9923,1
5335.7817,2676.958,14.1397,7.1668,1.9932,1
5245.644,2631.0405,13.6723,6.9225,1.9938,1
5208.5767,2612.2742,13.4813,6.824,1.9939,1
5225.6812,2624.3528,13.5335,6.8876,1.9912,1
5296.2598,2669.6968,13.7958,7.1279,1.9839,1
5389.7441,2734.647,14.0929,7.4802,1.9709999999999999,1
5553.3916,2844.4426,14.6604,8.0951,1.9526,1
5746.5483,2969.5752,15.3859,8.8188,1.9352,1
5776.563,2997.8245,15.3953,8.9873,1.9269,1
5705.0962,2958.9431,15.0374,8.7555,1.9281,1
5661.6245,2928.4514,14.9024,8.576,1.9333,1
5619.6763,2899.5237,14.7663,8.4073,1.9381,1
5648.1064,2911.9092,14.9429,8.4793,1.9397,1
5714.6128,2946.613,15.2927,8.6831,1.9394,1
5830.5811,3005.6104,15.9283,9.0337,1.9399,1
5824.0068,2999.467,15.9266,8.9977,1.9417,1
5654.7246,2905.679,15.0903,8.4434,1.9461,1
5544.1792,2839.115,14.6167,8.0606,1.9528,1
5528.3784,2821.7290000000003,14.6387,7.9623,1.9592,1
5456.0669,2776.9431,14.3458,7.7114,1.9648,1
5435.1143,2758.5432,14.3214,7.6096,1.9703,1
5515.4292,2793.0398,14.8179,7.8011,1.9747,1
5383.1807,2721.6289,14.1641,7.4073,1.9779,1
5318.3799,2688.5383,13.8287,7.2282,1.9782,1
5369.0811,2720.5283,14.0245,7.4013,1.9735,1
5422.2539,2758.5925,14.1812,7.6099,1.9656,1
5549.6279,2838.9297,14.6795,8.0599,1.9548,1
5670.0019999999995,2916.1995,15.1407,8.5046,1.9443,1
5784.0942,2986.5471,15.6171,8.9199,1.9367,1
5874.8472,3040.3298,16.0268,9.2439,1.9323,1
5906.6128,3059.0266,16.1728,9.3577,1.9309,1
5905.2559,3059.4656,16.1514,9.3603,1.9302,1
5856.915,3034.9551,15.8817,9.2111,1.9298,1
5867.0444,3040.0808,15.9381,9.2421,1.9299,1
5928.5454,3071.0193,16.2857,9.4314,1.9305,1
5902.3774,3056.7966,16.1502,9.3441,1.9309,1
5897.689,3053.7917,16.1315,9.3256,1.9313,1
5886.3369,3045.8276,16.0948,9.2771,1.9326,1
5888.5552,3045.4651,16.1254,9.2749,1.9335,1
5858.4224,3030.5295,15.9531,9.1842,1.9331,1
5901.2026,3056.0613,16.1456,9.3399,1.931,1
5931.4419,3074.2952,16.2794,9.4513,1.9294,1
5918.7793,3068.2695,16.2035,9.4143,1.929,1
5874.9517,3044.9609,15.9718,9.272,1.9294,1
5874.5415,3043.8228,15.9806,9.2649,1.93,1
5912.1421,3062.4639,16.1963,9.3788,1.9305,1
5936.8071,3073.1536,16.3572,9.4443,1.9318,1
5933.7666,3066.9907,16.3967,9.4065,1.9347,1
5888.374,3038.0203,16.2141,9.23,1.9382,1
5797.2495,2987.2739,15.7617,8.9247,1.9407,1
5765.6973,2970.1294,15.6,8.8217,1.9412,1
5781.7993,2979.7461,15.6714,8.8789,1.9404,1
5810.0244,2998.3289,15.7765,8.9902,1.9378,1
5845.5229,3024.1392,15.8792,9.1455,1.933,1
5917.1582,3068.5435,16.1821,9.4171,1.9283,1
5907.9243,3064.3491,16.1251,9.3918,1.9280000000000002,1
5795.5415,2999.3193,15.5968,8.9966,1.9323,1
5740.022,2960.4456,15.4192,8.7644,1.9389,1
5654.0776,2904.4521,15.0989,8.4382,1.9468,1
5525.8403,2827.8293,14.5421,7.9973,1.9541,1
5489.7046,2803.5063,14.4177,7.8597,1.9582,1
5509.0215,2812.6528,14.5273,7.9110000000000005,1.9587,1
5516.563,2820.1240000000003,14.5262,7.9532,1.9561,1
5580.3809,2860.2502,14.7802,8.1825,1.9509999999999998,1
5690.6719,2924.9006,15.2737,8.5553,1.9456,1
5761.7251,2969.4934,15.5625,8.8188,1.9403,1
5835.1265,3014.5771,15.8733,9.0877,1.9356,1
5838.3555,3021.1467,15.8317,9.1274,1.9325,1
5859.2065,3035.0078,15.9078,9.2113,1.9305,1
5880.1475,3048.1853,15.9933,9.2914,1.9291,1
5895.8882,3059.1501,16.0449,9.3586,1.9273,1
5960.6211,3097.7090000000003,16.3378,9.5963,1.9242,1
6026.8501,3138.9829,16.6166,9.8532,1.92,1
6016.4688,3139.8994,16.4799,9.859,1.9161,1
6046.6743,3163.5813,16.5458,10.0084,1.9113,1
6086.5049,3193.1038,16.6537,10.1959,1.9061,1
6095.6538,3205.3538,16.6084,10.2743,1.9017,1
6119.105,3224.7048,16.646,10.3988,1.8976,1
6156.6401,3248.8945,16.7936,10.5553,1.895,1
6177.6563,3260.8193,16.8976,10.6329,1.8945,1
6180.6294,3255.8984,16.9983,10.600999999999999,1.8983,1
6133.9556,3215.5251,16.9462,10.3398,1.9076,1
6046.1406,3153.1597,16.6711,9.9426,1.9175,1
5960.1567,3098.5291,16.3217,9.6009,1.9235,1
5905.6284,3069.1431,16.0372,9.4196,1.9242,1
5917.2593,3082.8955,16.0055,9.5042,1.9194,1
6000.0527,3137.26,16.3158,9.8424,1.9125,1
6109.0498,3200.4292,16.8351,10.2428,1.9088,1
6083.2402,3180.7634,16.7713,10.1173,1.9125,1
5998.75,3120.0129,16.516,9.7347,1.9227,1
5857.4033,3028.4822,15.966,9.1722,1.9341,1
5685.0723,2928.0991,15.1733,8.5745,1.9416,1
5613.0791,2887.9438,14.8264,8.3403,1.9436,1
5692.6909,2928.7822,15.2516,8.578,1.9437,1
5734.585,2946.6799,15.5197,8.6829,1.9461,1
5703.7642,2922.5583,15.4502,8.5415,1.9516,1
5539.7646,2828.1497,14.6938,8.0,1.9588,1
5503.9199,2801.9268,14.5915,7.8508,1.9643,1
5539.3296,2817.3696,14.8092,7.9376,1.9661,1
5508.5298,2801.1838,14.6508,7.8467,1.9665,1
5480.3301,2785.8855,14.5117,7.7612,1.9672,1
5436.7393,2759.6589,14.3268,7.6159,1.9701,1
5404.3218,2736.6211,14.2285,7.4892,1.9748,1
5377.5176,2716.2085,14.1621,7.3779,1.9798,1
5336.0439,2690.5945,13.9949,7.2395,1.9832,1
5339.771,2692.4512,14.0146,7.2493,1.9832,1
5389.5649,2725.8523,14.1869,7.4307,1.9772,1
5505.9644,2801.8474,14.6157,7.8523,1.9652,1
5669.52,2908.6394,15.2241,8.4633,1.9494,1
5768.666,2980.8206,15.5066,8.8859,1.9353,1
5849.2041,3035.2542,15.7882,9.2136,1.9271,1
5877.9619,3052.636,15.9133,9.3186,1.9255,1
5905.3418,3061.3989,16.1293,9.3723,1.929,1
5946.9849,3073.947,16.4686,9.4492,1.9346,1
5920.8057,3051.3286,16.435,9.3111,1.9404,1
5861.8618,3015.0103,16.180999999999997,9.0905,1.9442,1
5809.5264,2987.5615,15.9,8.9257,1.9446,1
5772.9233,2972.0854,15.6601,8.8333,1.9424,1
5742.2549,2960.8167,15.4409,8.7665,1.9394,1
5717.3022,2952.9492,15.2477,8.7199,1.9361,1
5750.9365,2976.47,15.3549,8.86,1.9322,1
5799.4307,3009.8269,15.5152,9.0591,1.9268,1
5789.481,3013.177,15.3599,9.0793,1.9214,1
5820.7007,3035.8098,15.4498,9.2175,1.9174,1
5921.5229,3089.8298,15.9708,9.5472,1.9165,1
5953.8242,3099.6355,16.2324,9.6078,1.9208,1
5922.7915,3073.1792,16.1908,9.4449,1.9273,1
5850.4961,3028.1338,15.8896,9.1701,1.9321,1
5778.2349,2986.1355,15.5542,8.9173,1.935,1
5732.6465,2956.7622,15.3783,8.7425,1.9388,1
5722.8682,2940.3694,15.4597,8.6458,1.9463,1
5698.7959,2911.7117,15.5205,8.4792,1.9573,1
5571.7651,2831.4485,15.0123,8.019,1.9679,1
5427.8555,2748.4988,14.3534,7.5545,1.9749,1
5388.3135,2726.5601,14.1658,7.4343,1.9762,1
5443.0894,2760.175,14.3903,7.619,1.972,1
5525.3062,2812.6182,14.7077,7.9115,1.9645,1
5614.1172,2869.5708,15.0494,8.2345,1.9564,1
5648.3867,2894.7183,15.1455,8.3795,1.9513,1
5677.4683,2915.2209,15.2366,8.4986,1.9475,1
5706.7026,2934.3311,15.3459,8.6103,1.9448,1
5731.5938,2949.6328,15.4506,8.7004,1.9432,1
5774.8926,2975.8538,15.638,8.8557,1.9406,1
5752.4966,2965.1179,15.5074,8.7919,1.9401,1
5751.2559,2959.8811,15.5551,8.7609,1.9431,1
5724.605,2940.0071,15.4839,8.6437,1.9471,1
5674.2329,2910.9809999999998,15.2493,8.4738,1.9493,1
5713.9492,2938.9961,15.3738,8.6378,1.9442,1
5816.0483,3010.9165,15.6954,9.0659,1.9317,1
6144.0205,3211.324,17.1238,10.3126,1.9132,1
6464.5767,3413.3125,18.4893,11.6507,1.8939,1
6374.1289,3347.5447,18.2174,11.2062,1.9041,1
6132.0933,3193.3406,17.2084,10.1988,1.9203,1
5938.5259,3070.9465,16.4052,9.4317,1.9338,1
5837.0103,3006.1655,15.9968,9.0373,1.9417,1
5786.8472,2976.2065,15.7721,8.8579,1.9444,1
5743.1309,2952.9802,15.5435,8.7201,1.9449,1
5702.9722,2933.2205,15.3164,8.6038,1.9443,1
5664.7021,2917.2458,15.0683,8.5104,1.9418,1
5722.5259,2956.9365,15.2605,8.7438,1.9353,1
5934.9399,3082.2437,16.2259,9.5033,1.9256,1
6225.4834,3248.4849,17.6566,10.5576,1.9165,1
6384.3931,3335.9341,18.5047,11.1292,1.9138,1
6274.1089,3267.1982,18.0168,10.6767,1.9204,1
6044.9355,3129.0444,16.9626,9.7951,1.932,1
5852.2739,3012.7769,16.0971,9.0791,1.9426,1
5760.0419999999995,2955.6152,15.7069,8.736,1.9489,1
5752.0313,2946.7339,15.7194,8.6832,1.952,1
5703.6719,2917.9668,15.5033,8.5149,1.9547,1
5620.7417,2871.6201,15.100999999999999,8.2467,1.9574,1
5507.5708,2810.1216,14.5413,7.8979,1.9599,1
5487.1685,2797.9446,14.4522,7.8286,1.9611,1
5481.1909,2793.2690000000002,14.4388,7.8024,1.9623,1
5462.9189,2781.5398,14.3696,7.737,1.964,1
5466.7515,2781.1831,14.4154,7.735,1.9656,1
5457.3159,2774.8689,14.3826,7.6999,1.9667,1
5421.4346,2756.907,14.1911,7.6006,1.9665,1
5431.5747,2765.2495,14.209000000000001,7.6469,1.9642,1
5451.2817,2779.134,14.2693,7.7236,1.9615,1
5436.0679,2773.072,14.171,7.69,1.9603,1
5432.5552,2770.5752,14.1605,7.6761,1.9608,1
5460.0669,2783.033,14.322000000000001,7.7454,1.9619,1
5507.0361,2806.7993,14.5715,7.8783,1.962,1
5583.3486,2848.7263,14.9444,8.1161,1.96,1
5666.6069,2896.8774,15.3268,8.3922,1.9561,1
5689.7979,2914.5046,15.3852,8.4943,1.9522,1
5672.2705,2910.6296,15.2312,8.4718,1.9488,1
5686.2881,2923.5498,15.2398,8.5475,1.945,1
5778.2827,2977.9451,15.6541,8.8698,1.9404,1
5927.2593,3061.927,16.3837,9.3771,1.9358,1
6050.4077,3131.7363,16.9922,9.8081,1.932,1
6071.0767,3146.4937,17.0577,9.9007,1.9295,1
5987.7227,3104.3445,16.5802,9.6377,1.9288,1
5932.1436,3076.0081,16.2673,9.4622,1.9285,1
6010.897,3116.7561,16.7032,9.7145,1.9286,1
6063.3154,3139.429,17.0517,9.8561,1.9314,1
6011.8315,3103.8379,16.8759,9.6352,1.9369,1
5872.8149,3024.2903,16.1981,9.147,1.9419,1
5782.7554,2974.199,15.7486,8.8459,1.9443,1
5762.6299,2961.5913,15.6659,8.771,1.9458,1
5766.1636,2961.8372,15.7037,8.7725,1.9468,1
5744.2725,2948.5823,15.6085,8.6942,1.9481,1
5713.0376,2930.2363,15.4663,8.5863,1.9497,1
5724.8218,2935.1677,15.5433,8.6153,1.9504,1
5693.8701,2919.3735,15.3748,8.5228,1.9504,1
5745.9766,2947.3118,15.6431,8.6867,1.9496,1
5796.7471,2974.8015,15.9034,8.8494,1.9486,1
5782.7319,2967.96,15.8226,8.8089,1.9484,1
5702.4995,2924.6477,15.4114,8.5537,1.9498,1
5629.9976,2881.7239,15.0883,8.3044,1.9537,1
5555.9834,2837.1506,14.7702,8.0495,1.9583,1
5442.374,2772.844,14.2421,7.6887,1.9627,1
5413.3735,2755.1331,14.1231,7.5908,1.9648,1
5552.2563,2825.4302,14.8616,7.9831,1.9651,1
5744.416,2925.0078,15.8875,8.556000000000001,1.9639,1
5693.2769,2902.4822,15.5647,8.4244,1.9615,1
5602.4482,2858.4033,15.0468,8.1706,1.96,1
5564.8472,2842.3657,14.8095,8.0791,1.9578,1
5598.5078,2863.5928,14.943,8.2002,1.9551,1
5725.9688,2933.2495,15.5796,8.6045,1.9521,1
5811.9077,2983.0889,15.9809,8.8991,1.9483,1
5746.7778,2951.7690000000002,15.6001,8.7132,1.9469,1
5628.3818,2888.0784,14.9976,8.3416,1.9488,1
5612.4829,2878.1465,14.9325,8.2837,1.95,1
5581.0498,2860.5442,14.7828,8.1828,1.9509999999999998,1
5571.3413,2853.1338,14.7591,8.1404,1.9527,1
5561.3081,2847.7383,14.7089,8.1096,1.9529,1
5548.4409,2842.4753,14.6259,8.0797,1.952,1
5570.7056,2859.9685,14.6739,8.1795,1.9478,1
5630.7012,2904.3428,14.8343,8.4357,1.9388,1
5708.3228,2965.8481,14.992,8.7972,1.9248,1
5843.3887,3063.3398,15.3772,9.3867,1.9077,1
6060.3818,3201.8533,16.2276,10.257,1.8929,1
6186.2808,3278.012,16.7797,10.7457,1.8872,1
6168.8687,3257.7229,16.8291,10.6134,1.8937,1
6019.5996,3154.8982,16.3299,9.9575,1.9082,1
5833.0117,3031.8689,15.6407,9.1956,1.9240000000000002,1
5683.5845,2932.3755,15.1059,8.6007,1.9383,1
5575.9229,2860.8806,14.7219,8.1856,1.9491,1
5547.2734,2836.7051,14.6785,8.0469,1.9555,1
5499.9463,2806.3896,14.4986,7.8766,1.9598,1
5471.2417,2787.9907,14.3888,7.7729,1.9624,1
5481.5713,2792.8669,14.4474,7.8001,1.9627,1
5490.4932,2799.6768,14.4692,7.8383,1.9611,1
5505.5063,2810.1604,14.5166,7.897,1.9591,1
5499.3135,2809.4316,14.4567,7.8929,1.9574,1
5494.4326,2809.7759,14.3991,7.8949,1.9555,1
5540.4707,2836.7463,14.6033,8.0477,1.9531,1
5608.9556,2875.2205,14.9267,8.267000000000001,1.9508,1
